id_inquilino,horario,ritmo,animacion,nivel_educativo,cine,leer ,deporte ,mascotas,comida,dieta,fumador,visitas,orden,musica_tipo,musica_alta,plan_perfecto,instrumento
7226,noche,madrugador,no,primaria,si,si,no,con mascotas,cocinar,no,si,si,relajada,pop,si,salir,si
7227,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,rock,si,salir,si
7228,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,no,salir,si
7229,mañana,madrugador,no,primaria,no,no,si,sin mascotas,cocinar,si,no,no,ordenada,rock,no,casa,no
7230,mañana,madrugador,si,primaria,no,no,no,sin mascotas,cocinar,si,si,no,ordenada,rock,no,casa,no
7231,noche,nocturno,no,universitaria,si,si,si,sin mascotas,pedir comida,no,si,si,ordenada,clasica,si,salir,si
7232,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7233,mañana,madrugador,si,secundaria,no,si,si,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,no
7234,mañana,madrugador,si,universitaria,si,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7235,noche,nocturno,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,si
7236,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7237,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7238,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7239,noche,nocturno,no,primaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7240,mañana,madrugador,no,universitaria,si,no,si,con mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
7241,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,cocinar,si,no,si,relajada,rock,no,casa,no
7242,noche,nocturno,si,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7243,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,salir,si
7244,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
7245,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7246,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,no,no,si,relajada,reggaeton,si,salir,no
7247,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,si,relajada,pop,no,casa,si
7248,mañana,madrugador,no,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7249,noche,nocturno,si,universitaria,si,si,no,con mascotas,cocinar,si,no,si,ordenada,clasica,si,salir,si
7250,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,no,si,no,relajada,clasica,si,salir,si
7251,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7252,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,no
7253,mañana,nocturno,no,secundaria,si,no,no,con mascotas,cocinar,no,si,si,relajada,reggaeton,si,casa,si
7254,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,casa,no
7255,noche,nocturno,no,secundaria,no,no,si,con mascotas,pedir comida,si,si,si,ordenada,reggaeton,si,salir,si
7256,noche,nocturno,no,primaria,no,si,no,con mascotas,pedir comida,si,si,no,relajada,reggaeton,si,casa,si
7257,noche,madrugador,si,universitaria,si,no,no,con mascotas,pedir comida,no,si,si,relajada,pop,si,salir,si
7258,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,no
7259,noche,nocturno,no,universitaria,no,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7260,noche,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,si
7261,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,casa,si
7262,mañana,madrugador,no,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,si,casa,no
7263,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,si,no,relajada,pop,no,casa,no
7264,noche,madrugador,no,secundaria,no,no,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
7265,mañana,nocturno,no,universitaria,si,no,si,con mascotas,pedir comida,si,si,si,ordenada,clasica,no,salir,si
7266,noche,madrugador,si,universitaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,clasica,no,salir,no
7267,noche,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,salir,no
7268,noche,nocturno,si,secundaria,si,no,no,con mascotas,cocinar,si,si,si,relajada,reggaeton,si,salir,si
7269,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7270,noche,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,si,no,si,relajada,reggaeton,no,casa,si
7271,mañana,nocturno,no,secundaria,no,si,no,con mascotas,pedir comida,si,no,si,ordenada,reggaeton,si,casa,si
7272,mañana,madrugador,si,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7273,mañana,nocturno,si,primaria,si,no,si,sin mascotas,pedir comida,no,no,no,ordenada,reggaeton,no,casa,no
7274,mañana,nocturno,si,secundaria,no,no,no,con mascotas,cocinar,no,si,no,ordenada,rock,no,casa,no
7275,noche,madrugador,no,universitaria,no,si,si,sin mascotas,pedir comida,si,si,si,relajada,rock,no,casa,si
7276,noche,nocturno,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,no,casa,no
7277,mañana,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,no,ordenada,reggaeton,no,salir,si
7278,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
7279,mañana,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7280,noche,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,no
7281,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
7282,noche,nocturno,no,universitaria,si,si,si,con mascotas,pedir comida,no,si,si,ordenada,clasica,si,salir,si
7283,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7284,mañana,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,ordenada,reggaeton,si,salir,no
7285,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,no,si,no,relajada,clasica,si,salir,si
7286,mañana,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7287,noche,nocturno,no,universitaria,no,no,no,con mascotas,cocinar,no,si,no,relajada,clasica,si,salir,no
7288,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7289,noche,madrugador,no,primaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7290,noche,madrugador,no,secundaria,si,no,si,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,no,salir,si
7291,noche,nocturno,si,secundaria,si,si,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7292,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,no,salir,si
7293,mañana,nocturno,si,primaria,no,no,si,con mascotas,cocinar,si,si,si,ordenada,rock,si,salir,no
7294,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,si,no,si,ordenada,rock,si,casa,si
7295,noche,nocturno,no,secundaria,si,si,no,sin mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
7296,mañana,madrugador,no,universitaria,no,no,no,sin mascotas,cocinar,no,no,si,relajada,pop,no,casa,no
7297,mañana,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,no,salir,si
7298,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7299,noche,madrugador,no,secundaria,no,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,casa,no
7300,noche,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
7301,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,si,no,no,ordenada,rock,no,casa,no
7302,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,si,no,no,ordenada,pop,no,casa,no
7303,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,si,casa,no
7304,noche,nocturno,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,pop,si,salir,si
7305,mañana,madrugador,si,universitaria,no,no,no,con mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
7306,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,si,no,ordenada,pop,no,casa,no
7307,mañana,madrugador,si,universitaria,si,no,no,sin mascotas,cocinar,no,no,si,relajada,pop,no,casa,no
7308,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,si,no,ordenada,rock,no,casa,no
7309,mañana,madrugador,si,primaria,si,no,si,sin mascotas,pedir comida,no,no,no,relajada,rock,no,casa,no
7310,mañana,nocturno,no,primaria,no,no,si,sin mascotas,pedir comida,no,no,si,ordenada,rock,no,casa,no
7311,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,si,si,ordenada,pop,no,casa,no
7312,mañana,madrugador,si,primaria,no,si,si,sin mascotas,pedir comida,no,no,no,ordenada,reggaeton,si,casa,si
7313,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,si
7314,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,casa,si
7315,mañana,nocturno,no,primaria,si,no,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,casa,si
7316,noche,madrugador,no,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7317,mañana,madrugador,no,primaria,no,no,si,sin mascotas,pedir comida,no,no,no,relajada,clasica,no,casa,si
7318,noche,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,si,ordenada,clasica,si,casa,si
7319,mañana,madrugador,si,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
7320,mañana,madrugador,si,universitaria,si,no,si,con mascotas,pedir comida,no,no,si,ordenada,pop,no,casa,no
7321,noche,nocturno,no,universitaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7322,mañana,nocturno,si,secundaria,no,no,si,sin mascotas,cocinar,si,si,no,relajada,pop,no,casa,si
7323,noche,madrugador,si,secundaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7324,noche,nocturno,si,primaria,si,si,no,con mascotas,pedir comida,no,si,si,relajada,clasica,si,salir,si
7325,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
7326,noche,nocturno,si,universitaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,no
7327,mañana,madrugador,no,universitaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,clasica,no,casa,no
7328,noche,nocturno,no,universitaria,si,si,no,sin mascotas,cocinar,si,si,si,relajada,clasica,no,salir,si
7329,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,salir,si
7330,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,salir,si
7331,noche,madrugador,si,primaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,clasica,no,casa,no
7332,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
7333,mañana,nocturno,no,secundaria,si,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7334,noche,nocturno,no,universitaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,clasica,si,casa,si
7335,noche,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,salir,no
7336,mañana,madrugador,si,universitaria,no,no,no,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7337,mañana,nocturno,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,no,relajada,clasica,si,casa,no
7338,noche,nocturno,si,secundaria,no,no,no,sin mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,si
7339,mañana,madrugador,si,primaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7340,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,no,si,no,ordenada,clasica,si,salir,si
7341,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
7342,noche,nocturno,no,universitaria,no,si,no,sin mascotas,pedir comida,si,si,no,relajada,clasica,si,salir,si
7343,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,no,no,si,ordenada,pop,no,casa,no
7344,mañana,madrugador,si,universitaria,si,no,no,con mascotas,pedir comida,si,si,no,relajada,clasica,no,salir,si
7345,noche,nocturno,no,secundaria,no,si,si,con mascotas,cocinar,si,si,si,ordenada,pop,si,salir,no
7346,noche,madrugador,no,universitaria,si,si,si,sin mascotas,cocinar,si,si,si,relajada,clasica,si,salir,no
7347,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7348,noche,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
7349,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,no
7350,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,si,casa,no
7351,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
7352,noche,nocturno,no,universitaria,no,si,no,con mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
7353,mañana,madrugador,si,primaria,no,no,si,sin mascotas,pedir comida,si,no,no,relajada,reggaeton,no,casa,no
7354,mañana,madrugador,si,primaria,no,si,si,sin mascotas,cocinar,no,no,si,ordenada,reggaeton,no,salir,no
7355,noche,nocturno,no,secundaria,si,no,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7356,mañana,nocturno,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,si,relajada,reggaeton,si,salir,no
7357,noche,nocturno,si,secundaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,no
7358,noche,nocturno,si,secundaria,si,si,si,sin mascotas,pedir comida,no,si,si,relajada,reggaeton,si,casa,si
7359,noche,nocturno,si,secundaria,si,si,no,sin mascotas,pedir comida,no,si,si,relajada,reggaeton,no,salir,si
7360,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,si
7361,noche,nocturno,si,secundaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7362,mañana,madrugador,no,universitaria,no,no,no,con mascotas,pedir comida,si,no,no,ordenada,rock,si,casa,no
7363,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,no,relajada,pop,no,casa,no
7364,mañana,madrugador,si,primaria,no,no,si,sin mascotas,cocinar,no,no,si,relajada,rock,no,casa,no
7365,mañana,nocturno,si,secundaria,si,no,si,con mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7366,noche,madrugador,no,universitaria,no,si,si,con mascotas,cocinar,si,si,no,relajada,pop,si,salir,si
7367,noche,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,si,no,no,relajada,pop,no,casa,no
7368,mañana,madrugador,si,secundaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,rock,no,casa,no
7369,mañana,madrugador,no,primaria,no,no,si,con mascotas,cocinar,no,no,no,relajada,rock,no,casa,no
7370,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7371,mañana,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
7372,noche,madrugador,si,primaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,no
7373,mañana,madrugador,si,universitaria,no,si,si,sin mascotas,cocinar,no,no,no,ordenada,rock,no,casa,no
7374,mañana,madrugador,si,primaria,si,no,si,con mascotas,pedir comida,no,no,no,relajada,rock,no,casa,no
7375,mañana,madrugador,si,universitaria,no,no,si,con mascotas,pedir comida,si,no,no,ordenada,reggaeton,no,casa,no
7376,noche,nocturno,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
7377,noche,nocturno,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,ordenada,clasica,si,salir,si
7378,mañana,nocturno,no,universitaria,si,si,no,con mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
7379,noche,madrugador,si,primaria,si,no,no,con mascotas,cocinar,no,no,no,ordenada,rock,no,salir,no
7380,noche,madrugador,si,secundaria,no,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
7381,mañana,nocturno,si,primaria,no,no,si,con mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
7382,mañana,nocturno,si,primaria,si,no,no,sin mascotas,cocinar,no,no,si,ordenada,rock,no,casa,no
7383,mañana,nocturno,si,universitaria,no,no,si,sin mascotas,cocinar,si,no,si,ordenada,clasica,no,casa,no
7384,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
7385,mañana,madrugador,si,universitaria,no,no,si,sin mascotas,pedir comida,no,no,no,ordenada,pop,no,casa,si
7386,mañana,madrugador,si,universitaria,si,no,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,salir,no
7387,noche,madrugador,si,secundaria,no,si,si,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7388,mañana,madrugador,no,primaria,no,no,no,con mascotas,cocinar,no,si,no,relajada,rock,si,salir,no
7389,mañana,nocturno,si,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7390,noche,nocturno,si,secundaria,no,si,no,con mascotas,pedir comida,si,no,si,relajada,reggaeton,si,salir,si
7391,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,no,si,relajada,clasica,si,casa,si
7392,noche,nocturno,si,universitaria,si,si,no,sin mascotas,pedir comida,si,si,no,ordenada,clasica,si,salir,no
7393,mañana,madrugador,no,universitaria,si,si,no,sin mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7394,noche,nocturno,no,secundaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7395,noche,nocturno,no,secundaria,si,no,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,no,salir,si
7396,noche,nocturno,si,secundaria,no,si,no,sin mascotas,cocinar,si,si,si,ordenada,reggaeton,si,casa,si
7397,mañana,madrugador,si,secundaria,si,si,si,sin mascotas,cocinar,no,no,no,ordenada,pop,no,casa,si
7398,mañana,nocturno,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,rock,no,salir,no
7399,noche,nocturno,no,universitaria,si,no,si,con mascotas,pedir comida,no,si,si,relajada,reggaeton,si,salir,si
7400,mañana,madrugador,si,primaria,si,no,si,con mascotas,cocinar,si,no,no,ordenada,reggaeton,no,casa,no
7401,noche,madrugador,no,universitaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,rock,si,salir,si
7402,mañana,nocturno,si,secundaria,no,no,si,sin mascotas,cocinar,no,no,no,relajada,pop,no,salir,no
7403,noche,madrugador,si,primaria,no,no,si,con mascotas,pedir comida,si,no,no,ordenada,clasica,si,casa,no
7404,mañana,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,si,salir,si
7405,mañana,nocturno,si,secundaria,no,no,si,con mascotas,cocinar,no,no,no,ordenada,reggaeton,si,casa,no
7406,noche,madrugador,si,universitaria,no,si,no,con mascotas,cocinar,no,no,no,relajada,pop,no,salir,no
7407,noche,nocturno,si,secundaria,si,no,no,con mascotas,pedir comida,si,si,si,relajada,reggaeton,si,salir,si
7408,noche,nocturno,no,universitaria,no,si,si,con mascotas,cocinar,si,si,si,relajada,clasica,si,salir,si
7409,noche,madrugador,no,universitaria,si,si,no,con mascotas,pedir comida,si,si,si,relajada,clasica,no,salir,si
